	Silent/kb	TotMissense	TotSplicing	TotLOF	Missense/kb	LOF/kb	LOF/silent	Splicing/silent	Missense/silent	Hifi/Lofi	LOF/benign	Splicing/benign	Missense/benign	Hifi/benign	avgPolyphen2	LOF/tot	Missense/tot	Splicing/tot	LOF/missense	Mifi/kb	Nonstop/kb	Inframe/kb	Complex/kb	Compound/benign	Compound/kB	Damaging/kb	Damaging/benign	Damaging/Lofi	MissenseEntr	HiMisFreq	FSEntr	HiFSFreq	SplicEntr	HiSplicFreq	NonsenseEntr	HiNonsenseFreq	TotMifi	Label
TTLL8	0.0	3	0	0	0.0011976047904191617	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0011976047904191617	0.0	56.0	8.0	2.220446049250313e-16	0.3333333333333333	0	0	0	0	0	0	0	Unlabeled
PRR23B	0.0012531328320802004	1	0	0	0.0012531328320802004	0.0	0.0	0.0	1.0	8.0	0.0	0.0	1.0	0.0	0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0012531328320802004	0.0	0.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
CSMD1_ENST00000537824	0.00028050490883590464	7	0	1	0.0006545114539504442	9.350163627863488e-05	0.3333333333333333	0.0	2.3333333333333335	8.0	0.3333333333333333	0.0	2.3333333333333335	0.0	0	0.09090909090909091	0.6363636363636364	0.0	0.14285714285714285	0.0	0.0	0.0	0.0	2.3333333333333335	0.0006545114539504442	0.0	0.0	8.0	2.220446049250313e-16	0.14285714285714285	0	0	0	0	0.0	1.0	0	Unlabeled
SCYL3	0.0	1	0	0	0.0004837929366231253	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0004837929366231253	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
DNMBP_ENST00000342239	0.0	3	0	0	0.0006242197253433209	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0.996	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0006242197253433209	0.00020807324178110696	56.0	8.0	2.220446049250313e-16	0.3333333333333333	0	0	0	0	0	0	0	Unlabeled
RNASEH1	0.0	0	0	1	0.0	0.0011614401858304297	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	1.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	56.0	0.0	0.0	56.0	8.0	0	0	0	0	0	0	0.0	1.0	0	Unlabeled
C4orf47	0.001075268817204301	0	0	0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0	0	0	0	0	0	0	0	0	Unlabeled
PCDHGB7	0.0007168458781362007	0	0	0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0	0	0	0	0	0	0	0	0	Unlabeled
GPI	0.0005963029218843172	1	0	0	0.0005963029218843172	0.0	0.0	0.0	1.0	8.0	0.0	0.0	1.0	0.0	0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0005963029218843172	0.0	0.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
ARFIP1_ENST00000451320	0.0	1	0	1	0.00089126559714795	0.00089126559714795	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.5	0.5	0.0	1.0	0.0	0.0	0.0	0.0	56.0	0.00089126559714795	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0.0	1.0	0	Unlabeled
TLR2	0.0004246284501061571	1	0	0	0.0004246284501061571	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.5	0.0	0.03	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
WDR62	0.0	2	0	0	0.00043888523151195964	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.00043888523151195964	0.0	56.0	8.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
NCOA5	0.0	1	0	0	0.0005747126436781609	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0005747126436781609	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
CD151	0.0	1	0	0	0.0013123359580052493	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0013123359580052493	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
PNKP	0.0019157088122605363	0	0	0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0	0	0	0	0	0	0	0	0	Unlabeled
CEP89	0.0	1	0	0	0.00042517006802721087	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.00042517006802721087	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
ACADM	0.0007898894154818325	3	0	1	0.002369668246445498	0.0007898894154818325	1.0	0.0	3.0	8.0	1.0	0.0	3.0	0.0	0	0.2	0.6	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	3.0	0.002369668246445498	0.0	0.0	8.0	2.220446049250313e-16	0.3333333333333333	0	0	0	0	0.0	1.0	0	Unlabeled
CNGB3	0.0	2	0	0	0.0008230452674897119	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0008230452674897119	0.0	56.0	8.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
TAS2R14	0.0	1	0	0	0.0010482180293501049	0.0	48.0	48.0	48.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
ALPK2	0.0	3	0	0	0.0006527415143603133	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0006527415143603133	0.0	56.0	8.0	2.220446049250313e-16	0.3333333333333333	0	0	0	0	0	0	0	Unlabeled
CNGB1	0.00026624068157614486	3	0	0	0.0007987220447284345	0.0	0.0	0.0	3.0	8.0	0.0	0.0	3.0	1.0	1.0	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0007987220447284345	0.00026624068157614486	1.0	8.0	2.220446049250313e-16	0.3333333333333333	0	0	0	0	0	0	0	Unlabeled
VPS8	0.00023326335432703523	2	0	0	0.00046652670865407047	0.0	0.0	0.0	2.0	8.0	0.0	0.0	2.0	0.0	0.304	0.0	0.6666666666666666	0.0	0.0	0.00023326335432703523	0.0	0.0	0.0	2.0	0.00046652670865407047	0.00023326335432703523	1.0	8.0	0.0	0.5	0	0	0	0	0	0	1	Unlabeled
TRPC1_ENST00000476941	0.00041981528127623844	3	0	0	0.0012594458438287153	0.0	0.0	0.0	3.0	1.0	0.0	0.0	1.5	0.5	0.49200000000000005	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0008396305625524769	0.00041981528127623844	0.5	1.0	2.220446049250313e-16	0.3333333333333333	0	0	0	0	0	0	0	Unlabeled
ZNF799_ENST00000430385	0.0	1	0	1	0.0005175983436853002	0.0005175983436853002	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0.999	0.5	0.5	0.0	1.0	0.0	0.0	0.0	0.0	56.0	0.0005175983436853002	0.0005175983436853002	56.0	8.0	0.0	1.0	0	0	0	0	0.0	1.0	0	Unlabeled
C16orf42	0.0010649627263045794	1	0	0	0.0010649627263045794	0.0	0.0	0.0	1.0	8.0	0.0	0.0	1.0	0.0	0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0010649627263045794	0.0	0.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
C10orf90	0.0	1	0	0	0.0004761904761904762	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0004761904761904762	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
KCNH8	0.00030084235860409147	1	0	0	0.00030084235860409147	0.0	0.0	0.0	1.0	8.0	0.0	0.0	1.0	0.0	0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.00030084235860409147	0.0	0.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
ZNF83	0.0012894906511927789	4	0	0	0.0025789813023855577	0.0	0.0	0.0	2.0	8.0	0.0	0.0	2.0	0.0	0	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0025789813023855577	0.0	0.0	8.0	0.0	0.25	0	0	0	0	0	0	0	Unlabeled
ATRX_ENST00000373344	0.00026741542987030354	8	0	0	0.0010696617194812142	0.0	0.0	0.0	4.0	8.0	0.0	0.0	4.0	0.0	0	0.0	0.8	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0010696617194812142	0.0	0.0	8.0	0.0	0.125	0	0	0	0	0	0	0	Unlabeled
TNC	0.0	5	1	0	0.0007568876778686043	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	1.0	0.0	1.0	0.2	0.0	0.0	0.0	0.0	0.0	56.0	0.0007568876778686043	0.0003027550711474417	56.0	8.0	-2.220446049250313e-16	0.2	0	0	0.0	1.0	0	0	0	Unlabeled
ZDHHC9	0.0	1	0	0	0.0009132420091324201	0.0	48.0	48.0	48.0	0.0	0.0	0.0	1.0	0.0	0.003	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
COL13A1_ENST00000398978	0.0	2	0	0	0.0009285051067780873	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0009285051067780873	0.00046425255338904364	56.0	8.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
ATP5F1	0.0	3	0	0	0.0038910505836575876	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0.999	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0038910505836575876	0.0012970168612191958	56.0	8.0	2.220446049250313e-16	0.3333333333333333	0	0	0	0	0	0	0	Unlabeled
RFX5	0.0005402485143165856	0	0	0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0	0	0	0	0	0	0	0	0	Unlabeled
INTS2	0.0	3	0	0	0.0008298755186721991	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0008298755186721991	0.0	56.0	8.0	2.220446049250313e-16	0.3333333333333333	0	0	0	0	0	0	0	Unlabeled
TRPA1_ENST00000262209	0.0	1	0	0	0.00029761904761904765	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.00029761904761904765	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
NRP1	0.00036075036075036075	2	0	0	0.0007215007215007215	0.0	0.0	0.0	2.0	8.0	0.0	0.0	2.0	0.0	0	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0007215007215007215	0.0	0.0	8.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
WDR91	0.0	1	0	0	0.000445632798573975	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.000445632798573975	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
C1orf183	0.0	1	0	0	0.0011185682326621924	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0011185682326621924	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
GDF9	0.0	1	0	0	0.0007326007326007326	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0.96	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0007326007326007326	0.0007326007326007326	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
SORBS2_ENST00000448662	0.0	1	0	0	0.0005035246727089627	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0005035246727089627	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
PSD	0.0	3	0	0	0.0012345679012345679	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0012345679012345679	0.0	56.0	8.0	2.220446049250313e-16	0.3333333333333333	0	0	0	0	0	0	0	Unlabeled
GRM1_ENST00000392299	0.0	1	0	0	0.0003675119441381845	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0003675119441381845	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
NOL9	0.0	1	0	0	0.000474158368895211	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.000474158368895211	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
RGL2	0.0	4	0	0	0.001713796058269066	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.001713796058269066	0.0004284490145672665	56.0	8.0	0.0	0.25	0	0	0	0	0	0	0	Unlabeled
BICD2_ENST00000375512	0.00040404040404040404	3	0	0	0.0012121212121212121	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.5	0.0	0.002	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0008080808080808081	0.0	0.0	0.0	2.220446049250313e-16	0.3333333333333333	0	0	0	0	0	0	0	Unlabeled
ABL2_ENST00000512653	0.00028538812785388126	0	0	1	0.0	0.00028538812785388126	1.0	0.0	0.0	8.0	1.0	0.0	0.0	0.0	0	0.5	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0	0	0	0	0	0	0.0	1.0	0	Unlabeled
SAG	0.0008210180623973727	0	0	0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0	0	0	0	0	0	0	0	0	Unlabeled
ZNF540	0.0	1	0	0	0.0005042864346949068	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0005042864346949068	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
C14orf39	0.0	4	0	0	0.0022675736961451248	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0022675736961451248	0.0	56.0	8.0	0.0	0.25	0	0	0	0	0	0	0	Unlabeled
VGLL1	0.0	2	0	0	0.002574002574002574	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.002574002574002574	0.0	56.0	8.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
BRWD1_ENST00000333229	0.0	9	0	0	0.0012925463162429987	0.0	48.0	48.0	48.0	1.0	0.0	0.0	9.0	1.0	0.5116666666666667	0.0	1.0	0.0	0.0	0.0001436162573603332	0.0	0.0	0.0	8.0	0.0011489300588826655	0.0002872325147206664	2.0	2.0	0.0	0.1111111111111111	0	0	0	0	0	0	1	Unlabeled
ZNF586	0.0008271298593879239	3	0	0	0.0024813895781637717	0.0	0.0	0.0	3.0	1.0	0.0	0.0	1.5	0.5	0.572	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0016542597187758478	0.0008271298593879239	0.5	1.0	2.220446049250313e-16	0.3333333333333333	0	0	0	0	0	0	0	Unlabeled
KIF13A_ENST00000259711	0.00036913990402362494	2	0	0	0.00036913990402362494	0.0	0.0	0.0	1.0	8.0	0.0	0.0	1.0	0.0	0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.00036913990402362494	0.0	0.0	8.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
FAM198A	0.0013280212483399733	1	0	0	0.0006640106241699867	0.0	0.0	0.0	0.5	8.0	0.0	0.0	0.5	0.0	0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0006640106241699867	0.0	0.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
EIF4B	0.0	2	0	0	0.0010893246187363835	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0.885	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0010893246187363835	0.0005446623093681918	56.0	8.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
QSOX2	0.0	2	0	0	0.0009537434430138292	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0009537434430138292	0.0	56.0	8.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
PILRB	0.0014619883040935672	0	0	0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0	0	0	0	0	0	0	0	0	Unlabeled
ENSG00000268194	0.0	1	0	0	0.0018726591760299626	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0.577	0.0	1.0	0.0	0.0	0.0018726591760299626	0.0	0.0	0.0	56.0	0.0018726591760299626	0.0018726591760299626	56.0	8.0	0.0	1.0	0	0	0	0	0	0	1	Unlabeled
C19orf21	0.0004901960784313725	1	0	0	0.0004901960784313725	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
GPR31	0.0010416666666666667	0	0	0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0	0	0	0	0	0	0	0	0	Unlabeled
PDIA6	0.0	1	0	0	0.0007558578987150416	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0007558578987150416	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
CACNA1H_ENST00000358590	0.00014196479273140261	6	0	1	0.0008517887563884157	0.00014196479273140261	1.0	0.0	6.0	8.0	1.0	0.0	6.0	2.0	0.9995	0.125	0.75	0.0	0.16666666666666666	0.0	0.0	0.0	0.0	6.0	0.0008517887563884157	0.00028392958546280523	2.0	8.0	2.220446049250313e-16	0.16666666666666666	0	0	0	0	0.0	1.0	0	Unlabeled
SEPHS1_ENST00000327347	0.0	1	0	0	0.0008481764206955047	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0008481764206955047	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
FOXP2_ENST00000403559	0.0	1	0	0	0.00045475216007276033	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	0.5	0.0	0.0	0.0	0.00045475216007276033	0.0	0.0	56.0	0.0009095043201455207	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
LRBA	0.0	2	0	0	0.00023277467411545624	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.00023277467411545624	0.0	56.0	8.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
HMGN5	0.0	1	0	0	0.001177856301531213	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.001177856301531213	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
SIPA1L2_ENST00000308942	0.0	2	0	0	0.0008557980316645272	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0008557980316645272	0.0	56.0	8.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
DENND4C	0.00019912385503783353	6	0	0	0.0011947431302270011	0.0	0.0	0.0	6.0	8.0	0.0	0.0	6.0	3.0	1.0	0.0	0.8571428571428571	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0011947431302270011	0.0005973715651135006	3.0	8.0	2.220446049250313e-16	0.16666666666666666	0	0	0	0	0	0	0	Unlabeled
SPIN3_ENST00000374919	0.001287001287001287	1	0	0	0.001287001287001287	0.0	0.0	0.0	1.0	8.0	0.0	0.0	1.0	0.0	0.746	0.0	0.5	0.0	0.0	0.001287001287001287	0.0	0.0	0.0	1.0	0.001287001287001287	0.001287001287001287	1.0	8.0	0.0	1.0	0	0	0	0	0	0	1	Unlabeled
SLC38A11_ENST00000409149	0.0	1	0	0	0.000819000819000819	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.000819000819000819	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
SUCLA2	0.0	0	0	1	0.0	0.0007183908045977011	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	1.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	56.0	0.0	0.0	56.0	8.0	0	0	0	0	0	0	0.0	1.0	0	Unlabeled
UBQLNL	0.0007002801120448179	1	0	0	0.0007002801120448179	0.0	0.0	0.0	1.0	8.0	0.0	0.0	1.0	0.0	0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0007002801120448179	0.0	0.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
C3orf21	0.0008460236886632825	0	0	1	0.0	0.0008460236886632825	1.0	0.0	0.0	8.0	1.0	0.0	0.0	0.0	0	0.5	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0	0	0	0	0	0	0.0	1.0	0	Unlabeled
CACNB4	0.0	2	0	1	0.0012795905310300703	0.0006397952655150352	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.3333333333333333	0.6666666666666666	0.0	0.5	0.0	0.0	0.0	0.0	56.0	0.0012795905310300703	0.0	56.0	8.0	0.0	0.5	0	0	0	0	0.0	1.0	0	Unlabeled
C16orf62_ENST00000538853	0.0	1	0	0	0.0012165450121654502	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0012165450121654502	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
PIK3C2B	0.00020387359836901122	3	0	0	0.0006116207951070336	0.0	0.0	0.0	3.0	8.0	0.0	0.0	3.0	0.0	0	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0006116207951070336	0.0	0.0	8.0	2.220446049250313e-16	0.3333333333333333	0	0	0	0	0	0	0	Unlabeled
DOCK2	0.0005461496450027307	2	1	0	0.0003640997633351538	0.0	0.0	0.3333333333333333	0.6666666666666666	8.0	0.0	0.3333333333333333	0.6666666666666666	0.0	0	0.0	0.4	0.2	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.0003640997633351538	0.0	0.0	8.0	0.0	0.5	0	0	0.0	1.0	0	0	0	Unlabeled
ECT2	0.0003770739064856712	1	0	0	0.0003770739064856712	0.0	0.0	0.0	1.0	8.0	0.0	0.0	1.0	0.0	0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0003770739064856712	0.0	0.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
IL19	0.0	1	0	0	0.0018726591760299626	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0018726591760299626	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
MAGEB3	0.0	2	0	0	0.0019212295869356388	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0019212295869356388	0.0	56.0	8.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
ANK1	0.0	3	0	0	0.0005313496280552603	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0005313496280552603	0.0	56.0	8.0	2.220446049250313e-16	0.3333333333333333	0	0	0	0	0	0	0	Unlabeled
DCLK2_ENST00000302176	0.0	1	0	0	0.00042517006802721087	0.0	48.0	48.0	48.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
AMICA1	0.0008658008658008658	0	0	0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0	0	0	0	0	0	0	0	0	Unlabeled
FKBP2	0.002331002331002331	1	0	0	0.002331002331002331	0.0	0.0	0.0	1.0	8.0	0.0	0.0	1.0	0.0	0.233	0.0	0.5	0.0	0.0	0.002331002331002331	0.0	0.0	0.0	1.0	0.002331002331002331	0.002331002331002331	1.0	8.0	0.0	1.0	0	0	0	0	0	0	1	Unlabeled
