Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KEYWORDS	ATP-binding	45	21.12676056	1.76E-11	"FGFR4, BLM, ERBB3, STK11, DICER1, CHEK2, KIT, DDR2, SRC, AKT1, ATP2B3, KRAS, DDX3X, CDK12, ETNK1, PIK3CA, PRKACA, ERCC3, CHD4, AKT2, ERCC2, EGFR, MSH6, MAP2K1, MSH2, FLT3, MAP2K2, FLT4, MET, TGFBR2, BRIP1, ATR, WRN, CDK4, ATM, KDR, ATRX, MAPK1, ACVR2A, BUB1B, JAK3, MTOR, IKBKB, SMARCA4, ACVR1"	213	1391	20581	3.125879649	4.52E-09	3.47E-10	2.29E-08
UP_SEQ_FEATURE	nucleotide phosphate-binding region:ATP	38	17.84037559	1.98E-11	"FGFR4, BLM, ERBB3, STK11, DICER1, CHEK2, KIT, DDR2, SRC, AKT1, DDX3X, CDK12, PRKACA, ERCC3, CHD4, ERCC2, AKT2, EGFR, MSH6, MAP2K1, MSH2, FLT3, MAP2K2, FLT4, MET, TGFBR2, BRIP1, WRN, CDK4, KDR, ATRX, MAPK1, ACVR2A, BUB1B, JAK3, IKBKB, SMARCA4, ACVR1"	213	994	20063	3.600920074	1.95E-08	9.73E-09	3.12E-08
UP_KEYWORDS	Chromatin regulator	21	9.85915493	1.99E-11	"DNMT3A, KMT2C, FOXA1, ASXL1, BAP1, CTCF, RB1, TRRAP, ARID1B, TET2, ARID2, MEN1, ATRX, SMARCB1, SMARCD1, PBRM1, SETD2, NCOR1, CHD4, KDM5C, SMARCA4"	213	287	20581	7.070079011	5.10E-09	3.65E-10	2.59E-08
KEGG_PATHWAY	hsa05166:HTLV-I infection	28	13.14553991	4.77E-11	"XPO1, HRAS, TRRAP, CHEK2, CALR, AKT1, CDKN2A, KRAS, CDKN2C, PIK3CA, PRKACA, PIK3R1, APC, AKT2, POLE, TGFBR2, SMAD4, SMAD3, SMAD2, RB1, ATR, CDK4, ATM, NRAS, JUN, BUB1B, JAK3, IKBKB"	167	254	6879	4.540808147	9.50E-09	5.28E-10	5.98E-08
UP_SEQ_FEATURE	sequence variant	176	82.62910798	5.16E-11	"MYOD1, HRAS, IL6ST, FLCN, B2M, GATA2, ATP2B3, MUTYH, MYD88, CDKN2A, CDKN2C, NT5C2, CSF3R, PIK3CA, RPL10, PMS2, PRKACA, FAS, RBM10, STAG2, EGFR, PHOX2B, LRP1B, SOCS1, POLE, GRIN2A, MED12, PTPRT, TNFRSF14, ARID1B, HIF1A, UBR5, JUN, PRDM1, TNFAIP3, EXT2, FBXO11, SMARCA4, FGFR4, BLM, NFKBIE, STK11, ERBB3, KEAP1, CHEK2, TRRAP, SDHAF2, SRC, FBXW7, AMER1, KRAS, DDX3X, RAC1, IDH1, RPL5, AXIN2, PALB2, FH, AXIN1, MAP2K1, MAP2K2, ASXL1, FOXA1, MET, TGFBR2, SMAD4, PTPN13, BRCA2, BRIP1, SMAD3, SMAD2, WRN, ATR, TET2, ATM, BRCA1, PTPN11, KDR, CBLB, SALL4, CDKN1B, TSC1, SFRP4, TSC2, HIST1H3B, CD79B, MTOR, IKBKB, ZFHX3, CACNA1D, NCOR2, PHF6, NBN, HNF1A, MITF, PREX2, MLH1, BAP1, CTCF, DDR2, PTEN, FUBP1, AKT1, MEN1, SBDS, CASP8, CDK12, FANCE, FANCF, FANCG, FANCA, KDM5C, AKT2, FANCC, PPP2R1A, AR, SPEN, RB1, CDK4, WAS, MYCL, MYCN, CARD11, XPA, ACVR2A, SMO, XPC, GNAQ, FANCD2, BUB1B, GNAS, MDM4, TSHR, ACVR1, PRF1, USP8, KMT2C, CDH1, CDC73, KIT, IL7R, SUFU, POT1, FAM46C, DROSHA, CYLD, ERCC5, FAT4, FAT1, SH2B3, ERCC3, ERCC4, PIK3R1, CHD4, APC, ERCC2, PTPRB, PTPRC, MSH6, NF2, VHL, FLT3, MSH2, FLT4, STAT3, ATRX, SDHA, RNF43, NRAS, SDHB, SDHD, PTCH1, JAK3, MPL, SETD2, DNM2"	213	12443	20063	1.332305548	5.08E-08	1.69E-08	8.14E-08
GOTERM_MF_DIRECT	GO:0008134~transcription factor binding	22	10.3286385	6.83E-11	"CEBPA, MYOD1, AR, NBN, VHL, FOXA1, SMAD3, SMAD2, KEAP1, RB1, STAT3, SUFU, MAPK1, GATA2, HIF1A, CDKN2A, DDX3X, JUN, ERCC3, NCOR2, PIK3R1, SMARCA4"	212	284	16881	6.168316503	3.48E-08	1.74E-08	9.86E-08
KEGG_PATHWAY	hsa05219:Bladder cancer	13	6.103286385	1.13E-10	"EGFR, MAPK1, NRAS, HRAS, CDKN2A, KRAS, MAP2K1, MAP2K2, MDM2, CDH1, RB1, CDK4, SRC"	167	41	6879	13.06075654	2.25E-08	1.18E-09	1.41E-07
KEGG_PATHWAY	hsa04151:PI3K-Akt signaling pathway	32	15.02347418	1.16E-10	"FGFR4, HRAS, STK11, KIT, IL7R, PTEN, AKT1, CCNE1, KRAS, RAC1, CSF3R, PIK3CA, PIK3R1, AKT2, EGFR, PPP2R1A, MAP2K1, MAP2K2, FLT4, MET, CDK4, BRCA1, KDR, NRAS, MAPK1, CDKN1B, TSC1, TSC2, MDM2, JAK3, MTOR, IKBKB"	167	345	6879	3.8206717	2.31E-08	1.15E-09	1.45E-07
KEGG_PATHWAY	hsa04012:ErbB signaling pathway	17	7.981220657	1.72E-10	"EGFR, HRAS, MAP2K1, MAP2K2, ERBB3, SRC, AKT1, NRAS, MAPK1, CBLB, KRAS, CDKN1B, JUN, PIK3CA, MTOR, PIK3R1, AKT2"	167	87	6879	8.04893661	3.43E-08	1.63E-09	2.16E-07
KEGG_PATHWAY	hsa05231:Choline metabolism in cancer	18	8.450704225	1.95E-10	"EGFR, HRAS, MAP2K1, MAP2K2, WAS, AKT1, NRAS, MAPK1, HIF1A, KRAS, TSC1, JUN, RAC1, TSC2, PIK3CA, MTOR, PIK3R1, AKT2"	167	101	6879	7.341080216	3.87E-08	1.76E-09	2.44E-07
INTERPRO	"IPR000719:Protein kinase, catalytic domain"	26	12.20657277	2.69E-10	"EGFR, FGFR4, MAP2K1, STK11, ERBB3, MAP2K2, FLT3, FLT4, MET, TGFBR2, CHEK2, KIT, CDK4, DDR2, SRC, KDR, AKT1, MAPK1, ACVR2A, CDK12, BUB1B, PRKACA, JAK3, IKBKB, ACVR1, AKT2"	210	487	18559	4.718236042	1.62E-07	8.11E-08	3.98E-07
UP_SEQ_FEATURE	domain:Protein kinase	25	11.7370892	2.85E-10	"EGFR, FGFR4, MAP2K1, STK11, ERBB3, MAP2K2, FLT3, FLT4, MET, TGFBR2, CHEK2, KIT, CDK4, DDR2, SRC, KDR, AKT1, MAPK1, ACVR2A, CDK12, BUB1B, PRKACA, IKBKB, ACVR1, AKT2"	213	478	20063	4.926385369	2.81E-07	7.02E-08	4.50E-07
KEGG_PATHWAY	hsa05142:Chagas disease (American trypanosomiasis)	18	8.450704225	3.14E-10	"PPP2R1A, GNA11, TGFBR2, SMAD3, SMAD2, CALR, AKT1, MAPK1, MYD88, GNAQ, JUN, CASP8, PIK3CA, GNAS, FAS, IKBKB, PIK3R1, AKT2"	167	104	6879	7.129318287	6.25E-08	2.72E-09	3.93E-07
GOTERM_MF_DIRECT	GO:0019901~protein kinase binding	24	11.26760563	3.60E-10	"EGFR, PTPRC, MAP2K1, MSH2, SOCS1, SMAD3, CHEK2, WAS, PTEN, STAT3, SUFU, CCNE1, CYLD, HIF1A, CDKN2A, CDKN2C, RAC1, PRKACA, MTOR, AXIN2, IKBKB, AXIN1, DNM2, APC"	212	376	16881	5.08259735	1.83E-07	6.11E-08	5.19E-07
KEGG_PATHWAY	hsa05223:Non-small cell lung cancer	14	6.572769953	4.52E-10	"EGFR, AKT1, MAPK1, NRAS, HRAS, CDKN2A, KRAS, MAP2K1, MAP2K2, PIK3CA, RB1, CDK4, PIK3R1, AKT2"	167	56	6879	10.29790419	8.99E-08	3.75E-09	5.66E-07
GOTERM_CC_DIRECT	GO:0043234~protein complex	24	11.26760563	4.96E-10	"AR, HNF1A, FLT3, MITF, BRCA2, BRCA1, PTPN11, MEN1, AKT1, MAPK1, FBXW7, CDKN2A, MYD88, SALL4, CDKN1B, TSC1, SMARCB1, HIST1H3B, MDM2, H3F3A, H3F3B, CHD4, DNM2, SMARCA4"	212	412	18224	5.007510533	1.70E-07	5.66E-08	6.76E-07
GOTERM_CC_DIRECT	GO:0005829~cytosol	77	36.15023474	5.21E-10	"XPO1, HRAS, NBN, DICER1, CNOT3, PTEN, MEN1, AKT1, CCNE1, MYD88, CDKN2A, CDKN2C, CASP8, NT5C2, RPL10, PIK3CA, PRKACA, FAS, STAG2, AKT2, FANCC, PPP2R1A, AR, SOCS1, CDK4, WAS, MAPK1, CARD11, HIF1A, JUN, BUB1B, MDM2, GNAS, TNFAIP3, PPP6C, USP8, STK11, NFKBIE, SOX2, KEAP1, CALR, SUFU, SRC, CYLD, AMER1, FBXW7, KRAS, REL, RAC1, IDH2, ETNK1, SH2B3, IDH1, RPL5, AXIN2, PIK3R1, APC, AXIN1, FH, MAP2K1, VHL, FLT3, MAP2K2, TGFBR2, SMAD4, SMAD3, SMAD2, STAT3, PTPN11, CBLB, CDKN1B, TSC1, TSC2, JAK3, MTOR, IKBKB, DNM2"	212	3315	18224	1.996710208	1.78E-07	4.46E-08	7.10E-07
UP_SEQ_FEATURE	short sequence motif:Nuclear localization signal	21	9.85915493	7.73E-10	"NBN, HNF1A, BLM, BRIP1, CDC73, RB1, XPA, MAX, ERCC5, XPC, HIF1A, CDKN1B, REL, BUB1B, MDM2, MDM4, ERCC3, FANCA, ERCC4, PHF6, ERCC2"	213	344	20063	5.75012283	7.61E-07	1.52E-07	1.22E-06
GOTERM_BP_DIRECT	GO:0038128~ERBB2 signaling pathway	10	4.694835681	7.83E-10	"AKT1, EGFR, NRAS, HRAS, KRAS, USP8, ERBB3, PIK3CA, PIK3R1, SRC"	212	38	16792	20.84409136	1.76E-06	2.20E-07	1.36E-06
UP_SEQ_FEATURE	binding site:ATP	26	12.20657277	1.26E-09	"EGFR, FGFR4, MAP2K1, STK11, ERBB3, MAP2K2, FLT3, FLT4, MET, TGFBR2, CHEK2, KIT, CDK4, DDR2, SRC, KDR, AKT1, MAPK1, ACVR2A, CDK12, BUB1B, PRKACA, JAK3, IKBKB, ACVR1, AKT2"	213	558	20063	4.388897303	1.24E-06	2.06E-07	1.98E-06
KEGG_PATHWAY	hsa04915:Estrogen signaling pathway	17	7.981220657	1.28E-09	"EGFR, HRAS, MAP2K1, MAP2K2, SRC, AKT1, KCNJ5, NRAS, MAPK1, KRAS, GNAQ, JUN, PIK3CA, GNAS, PRKACA, PIK3R1, AKT2"	167	99	6879	7.07330793	2.55E-07	1.02E-08	1.60E-06
UP_KEYWORDS	Isopeptide bond	37	17.37089202	1.44E-09	"BLM, SOX2, MITF, CTCF, CDC73, PTEN, AKT1, SF3B1, DDX3X, RAC1, RPL10, PBRM1, RPL5, CHD4, AXIN1, AKT2, CEBPA, EGFR, AR, SMAD4, SMAD3, BRCA1, ATRX, XPA, XPC, HIF1A, SALL4, FANCD2, GNAS, PTCH1, PRDM1, MPL, SETD2, IKBKB, ZFHX3, NCOR1, PHF6"	213	1132	20581	3.158218451	3.69E-07	2.46E-08	1.87E-06
KEGG_PATHWAY	hsa04919:Thyroid hormone signaling pathway	18	8.450704225	1.59E-09	"AKT1, MAPK1, NRAS, HRAS, KRAS, HIF1A, MAP2K1, MAP2K2, TSC2, MED12, PIK3CA, MDM2, PRKACA, MTOR, NCOR1, PIK3R1, SRC, AKT2"	167	115	6879	6.447383494	3.16E-07	1.21E-08	1.99E-06
UP_KEYWORDS	Tyrosine-protein kinase	13	6.103286385	1.87E-09	"EGFR, FGFR4, MAP2K1, FLT3, MAP2K2, ERBB3, FLT4, MET, KIT, JAK3, DDR2, SRC, KDR"	213	112	20581	11.21533367	4.81E-07	3.00E-08	2.44E-06
UP_KEYWORDS	Mental retardation	19	8.920187793	2.20E-09	"DNMT3A, PPP2R1A, MAP2K1, MAP2K2, MED12, CTCF, ARID1B, ATR, ATRX, KRAS, DDX3X, FAT4, SMARCB1, MTOR, SETD2, EXT2, KDM5C, PHF6, SMARCA4"	213	299	20581	6.140012875	5.66E-07	3.33E-08	2.88E-06
KEGG_PATHWAY	hsa05203:Viral carcinogenesis	23	10.79812207	2.97E-09	"HRAS, IL6ST, RB1, CDK4, STAT3, SRC, CCNE1, NRAS, MAPK1, KRAS, CDKN1B, CDKN2A, DDX3X, REL, JUN, CASP8, RAC1, MDM2, PIK3CA, PRKACA, JAK3, CHD4, PIK3R1"	167	205	6879	4.621498466	5.91E-07	2.19E-08	3.72E-06
UP_KEYWORDS	Host-virus interaction	21	9.85915493	3.49E-09	"CEBPA, XPO1, MSH6, IL6ST, TNFRSF14, RB1, SPEN, STAT3, SRC, KDR, MAPK1, FBXW7, DDX3X, CXCR4, SMARCB1, CASP8, TSC2, MDM2, ERCC3, PIK3R1, ERCC2"	213	385	20581	5.270422535	8.96E-07	4.98E-08	4.55E-06
GOTERM_CC_DIRECT	"GO:0000784~nuclear chromosome, telomeric region"	14	6.572769953	3.69E-09	"NBN, MSH2, BRCA2, CDC73, WRN, ATR, ATM, POT1, MEN1, ATRX, HIST1H3B, H3F3A, H3F3B, ERCC4"	212	130	18224	9.257474601	1.26E-06	2.53E-07	5.03E-06
GOTERM_BP_DIRECT	GO:0046777~protein autophosphorylation	16	7.511737089	4.58E-09	"EGFR, FGFR4, STK11, FLT3, FLT4, KIT, ATR, CHEK2, DDR2, ATM, SRC, KDR, AKT1, CDK12, PRKACA, MTOR"	212	172	16792	7.368143923	1.03E-05	1.14E-06	7.98E-06
GOTERM_MF_DIRECT	GO:0005524~ATP binding	47	22.0657277	7.27E-09	"FGFR4, BLM, ERBB3, STK11, DICER1, MLH1, CHEK2, KIT, DDR2, SRC, AKT1, ATP2B3, KRAS, DDX3X, CDK12, ETNK1, PMS2, PIK3CA, PRKACA, ERCC3, CHD4, AKT2, ERCC2, EGFR, MSH6, MAP2K1, MSH2, FLT3, MAP2K2, FLT4, MET, TGFBR2, BRIP1, ATR, WRN, CDK4, ATM, KDR, ATRX, MAPK1, ACVR2A, BUB1B, JAK3, MTOR, IKBKB, SMARCA4, ACVR1"	212	1495	16881	2.503335016	3.70E-06	9.25E-07	1.05E-05
GOTERM_BP_DIRECT	GO:0001934~positive regulation of protein phosphorylation	14	6.572769953	7.27E-09	"EGFR, HRAS, FLT4, CHEK2, FLCN, KDR, AKT1, ACVR2A, KRAS, RAC1, MTOR, AXIN2, AXIN1, AKT2"	212	127	16792	8.731540633	1.63E-05	1.63E-06	1.27E-05
GOTERM_BP_DIRECT	GO:0000731~DNA synthesis involved in DNA repair	9	4.225352113	9.57E-09	"NBN, BLM, POLE, BRCA2, BRIP1, WRN, PALB2, BRCA1, ATM"	212	35	16792	20.36765499	2.15E-05	1.96E-06	1.67E-05
GOTERM_MF_DIRECT	GO:0003677~DNA binding	50	23.4741784	1.06E-08	"HNF1A, MUTYH, CDKN2A, PMS2, KDM5C, AR, POLE, SPEN, ARID1B, RB1, MYCL, MYCN, MAPK1, JUN, TNFAIP3, BLM, KMT2C, SOX2, CALR, ARID2, DDX3X, SMARCB1, PBRM1, ERCC3, PALB2, ERCC4, CHD4, ERCC2, CEBPA, KLF6, DNMT3A, MSH2, FOXA1, ASXL1, SMAD4, SMAD3, BRIP1, SMAD2, ATR, WRN, TET2, BRCA1, ATM, STAT3, ATRX, H3F3A, H3F3B, NCOR1, NCOR2, PHF6"	212	1674	16881	2.378355988	5.37E-06	1.07E-06	1.52E-05
UP_SEQ_FEATURE	active site:Proton acceptor	27	12.67605634	1.20E-08	"FGFR4, ERBB3, STK11, KIT, CHEK2, DDR2, SRC, AKT1, CDK12, PRKACA, AKT2, EGFR, MAP2K1, FLT3, MAP2K2, FLT4, TGFBR2, MET, CDK4, KDR, SDHA, MAPK1, ACVR2A, BUB1B, JAK3, IKBKB, ACVR1"	213	672	20063	3.784519618	1.18E-05	1.69E-06	1.90E-05
GOTERM_CC_DIRECT	GO:0005737~cytoplasm	100	46.94835681	1.23E-08	"MYOD1, XPO1, HRAS, GNA11, FLCN, B2M, CDKN2A, MYD88, CDKN2C, PMS2, FAS, EGFR, SOCS1, ARID1B, MAPK1, HIF1A, UBR5, PRDM1, TNFAIP3, FBXO11, FGFR4, BLM, STK11, NFKBIE, SOX2, KEAP1, CALR, SRC, FBXW7, TMEM127, KRAS, DDX3X, RAC1, IDH1, RPL5, AXIN2, FH, AXIN1, SPOP, DNMT3A, MAP2K1, MAP2K2, SMAD4, SMAD3, BRIP1, BRCA2, PTPN13, SMAD2, WRN, BRCA1, ATM, PTPN11, CBLB, CDKN1B, SALL4, TSC1, TSC2, SFRP4, CD79B, CD79A, MTOR, IKBKB, ZFHX3, HNF1A, DICER1, BAP1, PTEN, MEN1, AKT1, MAX, SBDS, CXCR4, CASP8, FANCG, FANCA, FANCC, AR, ACVR2A, XPA, CARD11, XPC, GNAQ, FANCD2, MDM2, BUB1B, GNAS, USP8, CDC73, CDH1, SUFU, ETNK1, CHD4, PIK3R1, APC, ERCC2, MSH6, NF2, FLT4, STAT3, DNM2"	212	5222	18224	1.646155958	4.20E-06	7.00E-07	1.67E-05
KEGG_PATHWAY	hsa04660:T cell receptor signaling pathway	16	7.511737089	1.24E-08	"PTPRC, HRAS, MAP2K1, MAP2K2, NFKBIE, CDK4, AKT1, CARD11, NRAS, MAPK1, KRAS, JUN, PIK3CA, IKBKB, PIK3R1, AKT2"	167	100	6879	6.590658683	2.48E-06	8.85E-08	1.56E-05
UP_KEYWORDS	Xeroderma pigmentosum	6	2.816901408	1.35E-08	"XPA, ERCC5, XPC, ERCC3, ERCC4, ERCC2"	213	9	20581	64.41627543	3.46E-06	1.82E-07	1.76E-05
UP_KEYWORDS	Magnesium	24	11.26760563	1.46E-08	"STK11, MAP2K2, GNA11, TGFBR2, DICER1, GRIN2A, WRN, KIT, CHEK2, DROSHA, ACVR2A, MAPK1, PPM1D, ATP2B3, ERCC5, KRAS, GNAQ, NT5C2, IDH2, IDH1, GNAS, ERCC4, ACVR1, ERCC2"	213	552	20581	4.201061441	3.75E-06	1.88E-07	1.91E-05
BIOCARTA	"h_atrbrcaPathway:Role of BRCA1,  BRCA2 and ATR in Cancer Susceptibility"	12	5.633802817	1.54E-08	"NBN, FANCD2, BRCA2, FANCE, FANCF, CHEK2, ATR, FANCG, FANCA, BRCA1, ATM, FANCC"	104	22	1625	8.522727273	3.05E-06	3.05E-06	1.93E-05
KEGG_PATHWAY	hsa04370:VEGF signaling pathway	13	6.103286385	1.64E-08	"HRAS, MAP2K1, MAP2K2, SRC, KDR, AKT1, NRAS, MAPK1, KRAS, RAC1, PIK3CA, PIK3R1, AKT2"	167	61	6879	8.778541278	3.26E-06	1.12E-07	2.05E-05
UP_KEYWORDS	Transcription regulation	54	25.35211268	1.82E-08	"MYOD1, HNF1A, MITF, CNOT3, CTCF, MEN1, FUBP1, MAX, GATA2, CDKN2A, KDM5C, PHOX2B, AR, MED12, RB1, SPEN, ARID1B, MYCN, MAPK1, HIF1A, JUN, PRDM1, SMARCA4, KMT2C, SOX2, CDC73, KEAP1, CHEK2, TRRAP, ARID2, DDX3X, REL, SMARCB1, PBRM1, TRAF7, ERCC3, CHD4, ERCC2, CEBPA, KLF6, FOXA1, ASXL1, SMAD4, SMAD3, SMAD2, BRCA1, STAT3, ATRX, SALL4, SETD2, NCOR1, ZFHX3, NCOR2, PHF6"	213	2332	20581	2.237443529	4.67E-06	2.23E-07	2.37E-05
UP_KEYWORDS	Activator	26	12.20657277	2.25E-08	"MYOD1, HNF1A, KMT2C, SOX2, MITF, CTCF, TRRAP, MAX, GATA2, REL, SMARCB1, CEBPA, KLF6, PHOX2B, AR, FOXA1, MED12, SPEN, BRCA1, STAT3, MYCN, HIF1A, JUN, SETD2, ZFHX3, SMARCA4"	213	661	20581	3.800657703	5.78E-06	2.63E-07	2.93E-05
GOTERM_BP_DIRECT	GO:0000732~strand displacement	8	3.755868545	2.40E-08	"NBN, BLM, BRCA2, BRIP1, WRN, PALB2, BRCA1, ATM"	212	26	16792	24.37155298	5.41E-05	4.51E-06	4.19E-05
UP_KEYWORDS	Proto-oncogene	16	7.511737089	2.45E-08	"EGFR, HRAS, FLT3, MET, KIT, SRC, MYCN, AKT1, NRAS, KRAS, REL, JUN, MDM2, PIK3CA, GNAS, AKT2"	213	236	20581	6.550807671	6.30E-06	2.74E-07	3.20E-05
KEGG_PATHWAY	hsa04015:Rap1 signaling pathway	22	10.3286385	2.48E-08	"EGFR, HRAS, FGFR4, MAP2K1, MAP2K2, FLT4, MET, GRIN2A, CDH1, KIT, SRC, KDR, AKT1, NRAS, MAPK1, KRAS, GNAQ, RAC1, PIK3CA, GNAS, PIK3R1, AKT2"	167	210	6879	4.315312233	4.94E-06	1.65E-07	3.11E-05
GOTERM_BP_DIRECT	GO:0008283~cell proliferation	21	9.85915493	3.91E-08	"EGFR, AR, HRAS, NBN, USP8, MET, SMAD4, PTEN, STAT3, SRC, AKT1, SBDS, UBR5, RAC1, BUB1B, H3F3A, H3F3B, MDM4, AXIN2, MPL, ERCC2"	212	366	16792	4.544695329	8.78E-05	6.76E-06	6.81E-05
INTERPRO	"IPR020635:Tyrosine-protein kinase, catalytic domain"	11	5.164319249	3.97E-08	"EGFR, FGFR4, FLT3, ERBB3, FLT4, MET, KIT, JAK3, DDR2, SRC, KDR"	210	85	18559	11.43691877	2.39E-05	7.98E-06	5.87E-05
UP_KEYWORDS	Transcription	54	25.35211268	4.63E-08	"MYOD1, HNF1A, MITF, CNOT3, CTCF, MEN1, FUBP1, MAX, GATA2, CDKN2A, KDM5C, PHOX2B, AR, MED12, RB1, SPEN, ARID1B, MYCN, MAPK1, HIF1A, JUN, PRDM1, SMARCA4, KMT2C, SOX2, CDC73, KEAP1, CHEK2, TRRAP, ARID2, DDX3X, REL, SMARCB1, PBRM1, TRAF7, ERCC3, CHD4, ERCC2, CEBPA, KLF6, FOXA1, ASXL1, SMAD4, SMAD3, SMAD2, BRCA1, STAT3, ATRX, SALL4, SETD2, NCOR1, ZFHX3, NCOR2, PHF6"	213	2398	20581	2.175862515	1.19E-05	4.96E-07	6.05E-05
KEGG_PATHWAY	hsa04115:p53 signaling pathway	13	6.103286385	4.97E-08	"CCNE1, PPM1D, CDKN2A, CASP8, TSC2, MDM2, FAS, CHEK2, ATR, MDM4, CDK4, PTEN, ATM"	167	67	6879	7.992403253	9.90E-06	3.19E-07	6.23E-05
GOTERM_BP_DIRECT	GO:1901796~regulation of signal transduction by p53 class mediator	13	6.103286385	5.26E-08	"NBN, BLM, STK11, BRIP1, ATR, CHEK2, WRN, ATM, BRCA1, AKT1, MDM2, MDM4, CHD4"	212	124	16792	8.304017042	1.18E-04	8.44E-06	9.16E-05
GOTERM_CC_DIRECT	GO:0000790~nuclear chromatin	15	7.042253521	5.75E-08	"MSH6, PHOX2B, MYOD1, AR, ASXL1, SMAD4, SMAD3, SMAD2, STAT3, MEN1, SMARCB1, NCOR1, NCOR2, CHD4, SMARCA4"	212	193	18224	6.681004986	1.97E-05	2.81E-06	7.83E-05
GOTERM_BP_DIRECT	GO:0042493~response to drug	19	8.920187793	5.78E-08	"DNMT3A, XPO1, TGFBR2, GRIN2A, CDH1, ATR, CALR, CDK4, PTEN, STAT3, SRC, B2M, XPC, CDKN1B, JUN, MDM2, PMS2, PTCH1, GNAS"	212	304	16792	4.950471698	1.30E-04	8.66E-06	1.01E-04
GOTERM_BP_DIRECT	GO:0035264~multicellular organism growth	11	5.164319249	6.07E-08	"ATRX, SMO, XPA, AR, H3F3A, H3F3B, GNAS, MTOR, PALB2, ERCC2, PTPN11"	212	80	16792	10.89103774	1.36E-04	8.53E-06	1.06E-04
INTERPRO	IPR001245:Serine-threonine/tyrosine-protein kinase catalytic domain	13	6.103286385	6.26E-08	"EGFR, FGFR4, ERBB3, FLT3, FLT4, MET, TGFBR2, KIT, DDR2, SRC, KDR, JAK3, ACVR1"	210	140	18559	8.206360544	3.77E-05	9.43E-06	9.24E-05
INTERPRO	"IPR017441:Protein kinase, ATP binding site"	20	9.389671362	6.72E-08	"EGFR, FGFR4, MAP2K1, STK11, MAP2K2, FLT3, FLT4, MET, TGFBR2, KIT, CDK4, SRC, KDR, AKT1, MAPK1, CDK12, PRKACA, JAK3, ACVR1, AKT2"	210	381	18559	4.639170104	4.05E-05	8.11E-06	9.94E-05
UP_KEYWORDS	Cell cycle	25	11.7370892	6.87E-08	"PPP6C, NBN, USP8, STK11, BRCA2, MLH1, CDC73, RB1, CHEK2, CDK4, TET2, BRCA1, ATM, SRC, CCNE1, MAPK1, CYLD, PPM1D, CDKN2A, CDKN1B, FANCD2, CDKN2C, SMARCB1, BUB1B, STAG2"	213	650	20581	3.716323583	1.77E-05	7.07E-07	8.97E-05
BIOCARTA	h_ctcfPathway:CTCF: First Multivalent Nuclear Factor	12	5.633802817	8.29E-08	"CDKN2A, CDKN1B, TGFBR2, SMAD4, PIK3CA, MDM2, CD79B, CTCF, CD79A, MTOR, PTEN, PIK3R1"	104	25	1625	7.5	1.64E-05	8.21E-06	1.04E-04
KEGG_PATHWAY	hsa04014:Ras signaling pathway	22	10.3286385	8.98E-08	"EGFR, HRAS, FGFR4, MAP2K1, MAP2K2, FLT4, MET, GRIN2A, KIT, KDR, PTPN11, AKT1, NRAS, MAPK1, KRAS, REL, RAC1, PIK3CA, PRKACA, IKBKB, PIK3R1, AKT2"	167	226	6879	4.009803402	1.79E-05	5.58E-07	1.12E-04
UP_KEYWORDS	Transferase	43	20.18779343	9.45E-08	"FGFR4, STK11, ERBB3, KMT2C, CHEK2, KIT, DDR2, SRC, AKT1, CDKN2A, CDKN2C, CDK12, ETNK1, PIK3CA, PRKACA, PIK3R1, AKT2, EGFR, DNMT3A, MAP2K1, FLT3, MAP2K2, FLT4, MET, POLE, TGFBR2, ATR, CDK4, ATM, BRCA1, KDR, MAPK1, ACVR2A, CDKN1B, UBR5, BUB1B, JAK3, MTOR, PRDM1, SETD2, IKBKB, EXT2, ACVR1"	213	1708	20581	2.43258183	2.43E-05	9.35E-07	1.23E-04
KEGG_PATHWAY	hsa04917:Prolactin signaling pathway	13	6.103286385	9.76E-08	"AKT1, MAPK1, NRAS, HRAS, KRAS, MAP2K1, MAP2K2, SOCS1, PIK3CA, PIK3R1, SRC, STAT3, AKT2"	167	71	6879	7.542127014	1.94E-05	5.89E-07	1.22E-04
GOTERM_MF_DIRECT	GO:0004003~ATP-dependent DNA helicase activity	8	3.755868545	1.11E-07	"NBN, DDX3X, BLM, BRIP1, WRN, ERCC3, CHD4, ERCC2"	212	32	16881	19.90683962	5.67E-05	9.45E-06	1.61E-04
GOTERM_MF_DIRECT	GO:0031625~ubiquitin protein ligase binding	18	8.450704225	1.26E-07	"EGFR, MYOD1, SMAD3, SMAD2, TNFRSF14, CHEK2, RB1, CALR, BRCA1, FBXW7, HIF1A, CXCR4, CASP8, MDM2, PRKACA, AXIN2, AXIN1, SPOP"	212	287	16881	4.994050358	6.41E-05	9.16E-06	1.82E-04
UP_KEYWORDS	Tricarboxylic acid cycle	7	3.286384977	1.28E-07	"SDHA, SDHB, SDHC, SDHD, IDH2, IDH1, FH"	213	24	20581	28.1821205	3.30E-05	1.22E-06	1.67E-04
